,gender,age,time,year,time_seconds
679,F,59,1:43:44,2016,6224
680,F,68,1:43:48,2016,6228
681,M,45,1:43:59,2016,6239
682,F,32,1:44:01,2016,6241
683,F,45,1:44:07,2016,6247
684,F,43,1:44:09,2016,6249
685,F,32,1:44:21,2016,6261
686,F,39,1:44:26,2016,6266
687,F,45,1:44:26,2016,6266
688,M,10,1:44:47,2016,6287
689,M,39,1:44:49,2016,6289
690,F,33,1:44:55,2016,6295
691,F,42,1:44:56,2016,6296
692,F,42,1:45:03,2016,6303
693,F,27,1:45:14,2016,6314
694,M,29,1:45:14,2016,6314
695,M,15,1:45:25,2016,6325
696,F,32,1:45:31,2016,6331
697,M,38,1:45:31,2016,6331
698,F,42,1:45:33,2016,6333
699,M,60,1:45:56,2016,6356
700,M,33,1:45:59,2016,6359
701,M,30,1:46:01,2016,6361
702,F,54,1:46:04,2016,6364
703,F,30,1:46:10,2016,6370
704,F,49,1:46:19,2016,6379
705,F,42,1:46:27,2016,6387
706,F,52,1:46:28,2016,6388
707,M,45,1:46:29,2016,6389
708,F,37,1:46:31,2016,6391
709,M,33,1:46:40,2016,6400
710,F,23,1:46:44,2016,6404
711,F,51,1:46:45,2016,6405
712,F,27,1:46:49,2016,6409
713,M,46,1:46:58,2016,6418
714,F,33,1:46:59,2016,6419
715,F,24,1:47:00,2016,6420
716,F,37,1:47:00,2016,6420
717,F,38,1:47:01,2016,6421
718,F,31,1:47:01,2016,6421
719,F,43,1:47:02,2016,6422
720,M,36,1:47:09,2016,6429
721,F,61,1:47:10,2016,6430
722,F,26,1:47:10,2016,6430
723,F,34,1:47:36,2016,6456
724,F,29,1:47:38,2016,6458
725,F,66,1:47:42,2016,6462
726,F,50,1:47:46,2016,6466
727,F,31,1:47:48,2016,6468
728,F,39,1:47:48,2016,6468
729,M,64,1:47:51,2016,6471
730,M,57,1:47:54,2016,6474
731,F,30,1:48:02,2016,6482
732,F,30,1:48:02,2016,6482
733,F,19,1:48:07,2016,6487
734,F,62,1:48:29,2016,6509
735,F,37,1:49:00,2016,6540
736,F,50,1:49:04,2016,6544
737,F,27,1:49:08,2016,6548
738,M,57,1:49:12,2016,6552
739,M,44,1:49:24,2016,6564
740,F,45,1:49:28,2016,6568
741,F,37,1:49:33,2016,6573
742,F,35,1:49:35,2016,6575
743,F,59,1:49:35,2016,6575
744,F,40,1:49:36,2016,6576
745,F,52,1:49:50,2016,6590
746,F,24,1:50:13,2016,6613
747,F,53,1:50:14,2016,6614
748,F,31,1:50:15,2016,6615
749,M,46,1:50:27,2016,6627
750,M,44,1:50:31,2016,6631
751,F,40,1:50:32,2016,6632
752,F,53,1:50:39,2016,6639
753,F,52,1:51:08,2016,6668
754,M,33,1:51:09,2016,6669
755,F,57,1:51:14,2016,6674
756,F,41,1:51:43,2016,6703
757,F,55,1:52:18,2016,6738
758,M,70,1:52:29,2016,6749
759,F,49,1:52:40,2016,6760
760,F,37,1:52:48,2016,6768
761,F,50,1:52:56,2016,6776
762,F,25,1:52:57,2016,6777
763,F,24,1:53:45,2016,6825
764,F,43,1:54:07,2016,6847
765,F,62,1:54:15,2016,6855
766,M,30,1:54:16,2016,6856
767,M,36,1:54:25,2016,6865
768,F,42,1:54:42,2016,6882
769,F,41,1:54:48,2016,6888
770,F,33,1:54:48,2016,6888
771,F,54,1:54:54,2016,6894
772,M,40,1:55:13,2016,6913
773,F,32,1:55:18,2016,6918
774,M,35,1:56:22,2016,6982
775,M,41,1:56:33,2016,6993
776,F,29,1:56:58,2016,7018
777,F,45,1:57:05,2016,7025
778,M,41,1:58:08,2016,7088
779,F,34,1:58:20,2016,7100
780,M,38,1:58:57,2016,7137
781,F,29,1:58:57,2016,7137
782,F,37,1:59:01,2016,7141
783,F,42,1:59:14,2016,7154
784,F,35,1:59:17,2016,7157
785,M,83,1:59:26,2016,7166
786,F,46,1:59:31,2016,7171
787,M,64,1:59:38,2016,7178
788,M,55,1:59:40,2016,7180
789,F,57,1:59:53,2016,7193
790,F,61,1:59:54,2016,7194
791,F,49,2:00:28,2016,7228
792,F,41,2:00:28,2016,7228
793,M,30,2:00:35,2016,7235
794,F,40,2:00:51,2016,7251
795,F,41,2:01:19,2016,7279
796,M,39,2:03:10,2016,7390
797,F,34,2:03:20,2016,7400
798,F,42,2:03:29,2016,7409
799,F,55,2:03:54,2016,7434
800,F,26,2:04:10,2016,7450
801,F,34,2:04:10,2016,7450
802,M,34,2:05:50,2016,7550
803,F,25,2:06:17,2016,7577
804,M,66,2:06:28,2016,7588
805,F,41,2:06:29,2016,7589
806,F,47,2:06:32,2016,7592
807,F,30,2:09:29,2016,7769
808,M,38,2:09:54,2016,7794
809,F,52,2:11:39,2016,7899
810,M,64,2:12:25,2016,7945
811,F,48,2:14:00,2016,8040
812,F,50,2:15:13,2016,8113
813,F,30,2:16:20,2016,8180
814,F,35,2:17:08,2016,8228
815,F,38,2:22:52,2016,8572
816,F,43,2:24:45,2016,8685
817,F,30,2:26:16,2016,8776
818,F,71,2:28:13,2016,8893
819,M,35,2:30:12,2016,9012
820,M,74,2:32:51,2016,9171
821,M,20,51:29,2018,3089
822,M,23,53:02,2018,3182
823,M,20,53:12,2018,3192
824,M,20,53:31,2018,3211
825,M,19,53:37,2018,3217
826,M,20,53:50,2018,3230
827,M,18,54:50,2018,3290
828,M,39,55:06,2018,3306
829,M,26,55:16,2018,3316
830,M,19,55:56,2018,3356
831,M,33,58:46,2018,3526
832,M,36,58:53,2018,3533
833,M,20,59:01,2018,3541
834,M,18,1:00:23,2018,3623
835,M,33,1:00:33,2018,3633
836,M,19,1:00:45,2018,3645
837,M,24,1:01:26,2018,3686
838,M,51,1:01:37,2018,3697
839,M,19,1:01:37,2018,3697
840,M,43,1:02:00,2018,3720
841,M,27,1:02:04,2018,3724
842,M,23,1:02:13,2018,3733
843,M,45,1:02:41,2018,3761
844,M,17,1:03:05,2018,3785
845,M,30,1:03:06,2018,3786
846,M,46,1:03:50,2018,3830
847,M,20,1:04:01,2018,3841
848,M,38,1:04:03,2018,3843
849,M,28,1:04:46,2018,3886
850,M,17,1:05:54,2018,3954
851,M,22,1:06:23,2018,3983
852,M,34,1:06:42,2018,4002
853,M,45,1:06:43,2018,4003
854,M,42,1:06:57,2018,4017
855,M,61,1:06:58,2018,4018
856,F,36,1:07:01,2018,4021
857,M,39,1:07:08,2018,4028
858,M,55,1:07:23,2018,4043
859,M,23,1:07:25,2018,4045
860,M,38,1:07:46,2018,4066
861,M,36,1:07:51,2018,4071
862,M,28,1:07:51,2018,4071
863,M,31,1:08:00,2018,4080
864,M,38,1:08:26,2018,4106
865,M,51,1:08:32,2018,4112
866,M,35,1:08:33,2018,4113
867,M,38,1:09:00,2018,4140
868,F,20,1:09:05,2018,4145
869,M,43,1:09:07,2018,4147
870,M,58,1:09:08,2018,4148
871,M,33,1:09:24,2018,4164
872,M,54,1:09:30,2018,4170
873,M,19,1:09:44,2018,4184
874,F,13,1:10:03,2018,4203
875,F,44,1:10:08,2018,4208
876,M,22,1:10:09,2018,4209
877,F,30,1:10:12,2018,4212
878,M,47,1:10:20,2018,4220
879,M,45,1:10:22,2018,4222
880,M,29,1:10:29,2018,4229
881,M,31,1:10:30,2018,4230
882,M,42,1:10:30,2018,4230
883,F,33,1:10:33,2018,4233
884,M,25,1:10:38,2018,4238
885,F,35,1:10:43,2018,4243
886,M,39,1:11:07,2018,4267
887,M,36,1:11:23,2018,4283
888,F,32,1:11:25,2018,4285
889,M,17,1:11:26,2018,4286
890,M,42,1:11:29,2018,4289
891,M,57,1:11:30,2018,4290
892,M,45,1:11:35,2018,4295
893,M,19,1:11:36,2018,4296
894,M,38,1:11:46,2018,4306
895,M,34,1:11:54,2018,4314
896,F,17,1:11:57,2018,4317
897,M,19,1:11:57,2018,4317
898,F,28,1:12:00,2018,4320
899,F,28,1:12:06,2018,4326
900,M,51,1:12:08,2018,4328
901,M,33,1:12:11,2018,4331
902,M,27,1:12:12,2018,4332
903,F,38,1:12:17,2018,4337
904,M,19,1:12:30,2018,4350
905,M,33,1:12:35,2018,4355
906,M,29,1:12:38,2018,4358
907,F,35,1:12:55,2018,4375
908,M,28,1:13:13,2018,4393
909,M,27,1:13:20,2018,4400
910,M,37,1:13:39,2018,4419
911,F,27,1:13:42,2018,4422
912,M,39,1:13:43,2018,4423
913,F,17,1:13:45,2018,4425
914,F,26,1:13:49,2018,4429
915,F,37,1:13:53,2018,4433
916,F,49,1:14:12,2018,4452
917,F,34,1:14:13,2018,4453
918,M,47,1:14:14,2018,4454
919,M,38,1:14:16,2018,4456
920,M,26,1:14:24,2018,4464
921,M,25,1:14:25,2018,4465
922,M,39,1:14:40,2018,4480
923,M,15,1:14:41,2018,4481
924,M,39,1:14:49,2018,4489
925,M,40,1:14:49,2018,4489
926,M,40,1:14:51,2018,4491
927,F,13,1:15:19,2018,4519
928,M,36,1:15:27,2018,4527
929,M,35,1:15:37,2018,4537
930,M,35,1:15:42,2018,4542
931,F,14,1:15:47,2018,4547
932,M,27,1:15:58,2018,4558
933,M,46,1:16:00,2018,4560
934,M,29,1:16:03,2018,4563
935,M,34,1:16:03,2018,4563
936,F,41,1:16:04,2018,4564
937,F,43,1:16:07,2018,4567
938,M,45,1:16:07,2018,4567
939,M,34,1:16:19,2018,4579
940,M,39,1:16:25,2018,4585
941,M,26,1:16:26,2018,4586
942,M,50,1:16:38,2018,4598
943,F,39,1:16:40,2018,4600
944,M,27,1:16:50,2018,4610
945,F,36,1:16:58,2018,4618
946,F,49,1:17:10,2018,4630
947,M,23,1:17:10,2018,4630
948,F,21,1:17:10,2018,4630
949,M,52,1:17:11,2018,4631
950,M,34,1:17:14,2018,4634
951,M,31,1:17:18,2018,4638
952,M,29,1:17:21,2018,4641
953,M,40,1:17:26,2018,4646
954,M,42,1:17:31,2018,4651
955,M,41,1:17:34,2018,4654
956,F,26,1:17:36,2018,4656
957,M,56,1:17:38,2018,4658
958,M,45,1:17:59,2018,4679
959,M,36,1:18:00,2018,4680
960,M,46,1:18:02,2018,4682
961,M,32,1:18:03,2018,4683
962,F,50,1:18:05,2018,4685
963,M,37,1:18:11,2018,4691
964,F,52,1:18:13,2018,4693
965,M,40,1:18:20,2018,4700
966,M,36,1:18:28,2018,4708
967,F,31,1:18:29,2018,4709
968,M,38,1:18:31,2018,4711
969,F,27,1:18:36,2018,4716
970,M,61,1:18:40,2018,4720
971,F,36,1:18:45,2018,4725
972,M,44,1:18:46,2018,4726
973,M,39,1:18:49,2018,4729
974,M,66,1:19:11,2018,4751
975,M,50,1:19:13,2018,4753
976,F,49,1:19:25,2018,4765
977,M,40,1:19:35,2018,4775
978,M,24,1:19:53,2018,4793
979,M,57,1:19:53,2018,4793
980,M,52,1:19:58,2018,4798
981,M,16,1:20:02,2018,4802
982,M,39,1:20:03,2018,4803
983,M,31,1:20:12,2018,4812
984,M,30,1:20:18,2018,4818
985,M,34,1:20:22,2018,4822
986,F,27,1:20:23,2018,4823
987,M,44,1:20:24,2018,4824
988,F,30,1:20:27,2018,4827
989,M,36,1:20:31,2018,4831
990,M,42,1:20:35,2018,4835
991,M,42,1:20:38,2018,4838
992,M,33,1:20:43,2018,4843
993,M,59,1:20:44,2018,4844
994,M,34,1:20:48,2018,4848
995,F,27,1:20:49,2018,4849
996,F,36,1:20:49,2018,4849
997,M,41,1:20:50,2018,4850
998,M,46,1:20:54,2018,4854
999,F,49,1:21:03,2018,4863
1000,M,35,1:21:17,2018,4877
1001,M,45,1:21:22,2018,4882
1002,F,38,1:21:26,2018,4886
1003,M,31,1:21:30,2018,4890
1004,M,45,1:21:34,2018,4894
1005,F,30,1:21:35,2018,4895
1006,F,28,1:21:36,2018,4896
1007,M,51,1:21:40,2018,4900
1008,F,40,1:21:43,2018,4903
1009,F,26,1:21:44,2018,4904
1010,F,30,1:21:47,2018,4907
1011,M,34,1:21:52,2018,4912
1012,F,32,1:22:00,2018,4920
1013,F,39,1:22:03,2018,4923
1014,M,66,1:22:06,2018,4926
1015,F,33,1:22:06,2018,4926
1016,F,38,1:22:08,2018,4928
1017,F,23,1:22:09,2018,4929
1018,F,54,1:22:11,2018,4931
1019,F,38,1:22:21,2018,4941
1020,M,31,1:22:22,2018,4942
1021,F,32,1:22:22,2018,4942
1022,M,66,1:22:24,2018,4944
1023,M,32,1:22:28,2018,4948
1024,M,41,1:22:32,2018,4952
1025,F,32,1:22:37,2018,4957
1026,F,36,1:22:40,2018,4960
1027,F,55,1:22:42,2018,4962
1028,M,24,1:22:42,2018,4962
1029,M,33,1:22:43,2018,4963
1030,M,40,1:22:50,2018,4970
1031,M,46,1:22:51,2018,4971
1032,M,37,1:22:52,2018,4972
1033,F,51,1:22:53,2018,4973
1034,M,45,1:22:57,2018,4977
1035,M,32,1:22:57,2018,4977
1036,F,17,1:22:58,2018,4978
1037,M,42,1:23:06,2018,4986
1038,F,43,1:23:08,2018,4988
1039,F,32,1:23:12,2018,4992
1040,M,35,1:23:12,2018,4992
1041,M,53,1:23:13,2018,4993
1042,M,51,1:23:18,2018,4998
1043,M,46,1:23:21,2018,5001
1044,M,46,1:23:26,2018,5006
1045,F,32,1:23:35,2018,5015
1046,M,34,1:23:35,2018,5015
1047,F,27,1:23:45,2018,5025
1048,M,58,1:23:50,2018,5030
1049,M,68,1:23:51,2018,5031
1050,M,35,1:23:53,2018,5033
1051,M,57,1:23:56,2018,5036
1052,M,59,1:24:00,2018,5040
1053,M,65,1:24:03,2018,5043
1054,F,52,1:24:06,2018,5046
1055,M,36,1:24:16,2018,5056
1056,F,40,1:24:20,2018,5060
1057,F,35,1:24:25,2018,5065
1058,M,44,1:24:28,2018,5068
1059,M,61,1:24:34,2018,5074
1060,F,36,1:24:34,2018,5074
1061,M,38,1:24:39,2018,5079
1062,M,43,1:24:42,2018,5082
1063,F,39,1:24:44,2018,5084
1064,F,42,1:24:46,2018,5086
1065,F,51,1:24:48,2018,5088
1066,M,28,1:24:50,2018,5090
1067,M,36,1:24:51,2018,5091
1068,F,51,1:25:04,2018,5104
1069,M,31,1:25:08,2018,5108
1070,F,30,1:25:09,2018,5109
1071,M,38,1:25:10,2018,5110
1072,F,24,1:25:15,2018,5115
1073,M,54,1:25:21,2018,5121
1074,M,37,1:25:22,2018,5122
1075,F,36,1:25:24,2018,5124
1076,M,36,1:25:26,2018,5126
1077,F,35,1:25:28,2018,5128
1078,M,23,1:25:33,2018,5133
1079,M,40,1:25:40,2018,5140
1080,F,26,1:25:43,2018,5143
1081,M,45,1:25:43,2018,5143
1082,M,39,1:25:49,2018,5149
1083,F,42,1:25:50,2018,5150
1084,F,34,1:25:51,2018,5151
1085,M,52,1:25:51,2018,5151
1086,M,59,1:25:51,2018,5151
1087,F,49,1:26:02,2018,5162
1088,M,56,1:26:04,2018,5164
1089,F,39,1:26:04,2018,5164
1090,F,18,1:26:09,2018,5169
1091,F,50,1:26:13,2018,5173
1092,M,28,1:26:17,2018,5177
1093,M,54,1:26:18,2018,5178
1094,M,32,1:26:19,2018,5179
1095,F,18,1:26:25,2018,5185
1096,F,34,1:26:26,2018,5186
1097,F,38,1:26:27,2018,5187
1098,F,35,1:26:27,2018,5187
1099,F,26,1:26:31,2018,5191
1100,F,28,1:26:35,2018,5195
1101,M,51,1:26:36,2018,5196
1102,M,31,1:26:38,2018,5198
1103,F,23,1:26:41,2018,5201
1104,M,19,1:26:41,2018,5201
1105,M,64,1:26:42,2018,5202
1106,M,45,1:26:44,2018,5204
1107,M,26,1:26:45,2018,5205
1108,M,40,1:26:52,2018,5212
1109,F,35,1:26:55,2018,5215
1110,M,51,1:26:57,2018,5217
1111,M,57,1:27:12,2018,5232
1112,M,27,1:27:17,2018,5237
1113,M,47,1:27:22,2018,5242
1114,F,34,1:27:26,2018,5246
1115,M,28,1:27:34,2018,5254
1116,F,35,1:27:35,2018,5255
1117,M,32,1:27:36,2018,5256
1118,F,47,1:27:39,2018,5259
1119,M,47,1:27:44,2018,5264
1120,M,54,1:27:44,2018,5264
1121,F,36,1:27:45,2018,5265
1122,M,28,1:27:52,2018,5272
1123,F,29,1:27:52,2018,5272
1124,F,16,1:27:55,2018,5275
1125,F,43,1:27:57,2018,5277
1126,F,50,1:28:00,2018,5280
1127,F,45,1:28:03,2018,5283
1128,F,33,1:28:10,2018,5290
1129,F,15,1:28:11,2018,5291
1130,F,38,1:28:13,2018,5293
1131,M,35,1:28:13,2018,5293
1132,M,31,1:28:15,2018,5295
1133,F,51,1:28:17,2018,5297
1134,F,59,1:28:17,2018,5297
1135,M,36,1:28:18,2018,5298
1136,M,47,1:28:19,2018,5299
1137,M,32,1:28:22,2018,5302
1138,M,46,1:28:24,2018,5304
1139,M,63,1:28:27,2018,5307
1140,F,21,1:28:29,2018,5309
1141,F,31,1:28:31,2018,5311
1142,M,51,1:28:32,2018,5312
1143,F,41,1:28:32,2018,5312
1144,F,58,1:28:34,2018,5314
1145,M,35,1:28:35,2018,5315
1146,M,54,1:28:36,2018,5316
1147,M,34,1:28:37,2018,5317
1148,M,35,1:28:44,2018,5324
1149,M,50,1:28:45,2018,5325
1150,F,63,1:28:51,2018,5331
1151,M,48,1:28:54,2018,5334
1152,M,68,1:28:54,2018,5334
1153,M,30,1:28:58,2018,5338
1154,F,38,1:29:01,2018,5341
1155,M,63,1:29:04,2018,5344
1156,M,40,1:29:06,2018,5346
1157,F,62,1:29:13,2018,5353
1158,F,36,1:29:15,2018,5355
1159,F,60,1:29:16,2018,5356
1160,M,42,1:29:16,2018,5356
1161,F,22,1:29:27,2018,5367
1162,M,39,1:29:32,2018,5372
1163,F,51,1:29:54,2018,5394
1164,F,65,1:30:06,2018,5406
1165,F,48,1:30:07,2018,5407
1166,F,46,1:30:08,2018,5408
1167,M,36,1:30:09,2018,5409
1168,F,29,1:30:13,2018,5413
1169,M,41,1:30:19,2018,5419
1170,F,47,1:30:20,2018,5420
1171,M,42,1:30:21,2018,5421
1172,F,30,1:30:27,2018,5427
1173,M,63,1:30:32,2018,5432
1174,M,58,1:30:37,2018,5437
1175,M,47,1:30:40,2018,5440
1176,F,41,1:30:40,2018,5440
1177,F,39,1:30:41,2018,5441
1178,F,24,1:30:43,2018,5443
1179,M,28,1:30:44,2018,5444
1180,M,65,1:30:47,2018,5447
1181,F,34,1:30:47,2018,5447
1182,F,32,1:30:53,2018,5453
1183,M,25,1:30:55,2018,5455
1184,F,36,1:30:55,2018,5455
1185,M,45,1:30:56,2018,5456
1186,F,35,1:30:57,2018,5457
1187,F,40,1:31:04,2018,5464
1188,F,32,1:31:15,2018,5475
1189,F,26,1:31:17,2018,5477
1190,F,28,1:31:24,2018,5484
1191,M,61,1:31:28,2018,5488
1192,F,25,1:31:32,2018,5492
1193,M,49,1:31:35,2018,5495
1194,M,67,1:31:45,2018,5505
1195,M,54,1:31:46,2018,5506
1196,M,34,1:32:06,2018,5526
1197,M,35,1:32:17,2018,5537
1198,M,35,1:32:20,2018,5540
1199,M,53,1:32:21,2018,5541
1200,F,17,1:32:21,2018,5541
1201,F,47,1:32:23,2018,5543
1202,M,58,1:33:02,2018,5582
1203,M,49,1:33:09,2018,5589
1204,M,68,1:33:10,2018,5590
1205,F,62,1:33:12,2018,5592
1206,F,58,1:33:14,2018,5594
1207,F,33,1:33:20,2018,5600
1208,F,35,1:33:22,2018,5602
1209,M,36,1:33:22,2018,5602
1210,M,48,1:33:27,2018,5607
1211,M,21,1:33:28,2018,5608
1212,M,48,1:33:32,2018,5612
1213,F,29,1:33:40,2018,5620
1214,M,51,1:33:48,2018,5628
1215,M,46,1:33:56,2018,5636
1216,F,45,1:34:06,2018,5646
1217,M,30,1:34:15,2018,5655
1218,F,33,1:34:16,2018,5656
1219,F,40,1:34:20,2018,5660
1220,F,33,1:34:20,2018,5660
1221,F,57,1:34:21,2018,5661
1222,M,28,1:34:22,2018,5662
1223,M,53,1:34:26,2018,5666
1224,M,28,1:34:26,2018,5666
1225,F,28,1:34:28,2018,5668
1226,F,29,1:34:28,2018,5668
1227,M,21,1:34:38,2018,5678
1228,F,45,1:34:41,2018,5681
1229,M,48,1:34:44,2018,5684
1230,F,63,1:34:46,2018,5686
1231,M,20,1:34:49,2018,5689
1232,F,36,1:34:51,2018,5691
1233,M,22,1:34:55,2018,5695
1234,F,23,1:35:02,2018,5702
1235,M,50,1:35:03,2018,5703
1236,M,61,1:35:08,2018,5708
1237,M,28,1:35:18,2018,5718
1238,F,52,1:35:28,2018,5728
1239,F,45,1:35:37,2018,5737
1240,F,33,1:35:42,2018,5742
1241,F,39,1:35:46,2018,5746
1242,M,38,1:35:53,2018,5753
1243,F,51,1:35:54,2018,5754
1244,F,60,1:35:59,2018,5759
1245,F,36,1:36:02,2018,5762
1246,M,43,1:36:09,2018,5769
1247,F,48,1:36:30,2018,5790
1248,M,27,1:36:41,2018,5801
1249,M,32,1:36:41,2018,5801
1250,M,60,1:36:44,2018,5804
1251,M,37,1:37:03,2018,5823
1252,F,24,1:37:15,2018,5835
1253,M,60,1:37:15,2018,5835
1254,F,55,1:37:25,2018,5845
1255,F,54,1:37:25,2018,5845
1256,M,30,1:37:33,2018,5853
1257,F,33,1:37:49,2018,5869
1258,M,37,1:37:53,2018,5873
1259,M,34,1:37:58,2018,5878
1260,M,51,1:38:00,2018,5880
1261,F,49,1:38:02,2018,5882
1262,M,62,1:38:05,2018,5885
1263,F,51,1:38:10,2018,5890
1264,F,25,1:38:20,2018,5900
1265,M,32,1:38:24,2018,5904
1266,M,36,1:38:24,2018,5904
1267,M,59,1:38:31,2018,5911
1268,M,14,1:38:33,2018,5913
1269,M,27,1:38:45,2018,5925
1270,F,31,1:38:47,2018,5927
1271,M,50,1:38:50,2018,5930
1272,M,55,1:39:03,2018,5943
1273,F,45,1:39:04,2018,5944
1274,M,40,1:39:09,2018,5949
1275,F,21,1:39:10,2018,5950
1276,M,37,1:39:18,2018,5958
1277,F,44,1:39:18,2018,5958
1278,F,54,1:39:23,2018,5963
1279,M,55,1:39:25,2018,5965
1280,M,33,1:39:28,2018,5968
1281,F,53,1:39:30,2018,5970
1282,M,49,1:39:41,2018,5981
1283,F,49,1:39:45,2018,5985
1284,M,63,1:39:47,2018,5987
1285,F,55,1:40:03,2018,6003
1286,F,40,1:40:05,2018,6005
1287,F,49,1:40:10,2018,6010
1288,F,40,1:40:12,2018,6012
1289,F,32,1:40:14,2018,6014
1290,F,25,1:40:15,2018,6015
1291,M,58,1:40:27,2018,6027
1292,M,35,1:40:36,2018,6036
1293,M,47,1:40:37,2018,6037
1294,M,50,1:40:39,2018,6039
1295,M,63,1:40:56,2018,6056
1296,F,31,1:40:56,2018,6056
1297,F,29,1:41:23,2018,6083
1298,F,39,1:41:27,2018,6087
1299,F,57,1:41:31,2018,6091
1300,M,51,1:41:43,2018,6103
1301,M,58,1:41:59,2018,6119
1302,F,36,1:42:03,2018,6123
1303,M,41,1:42:03,2018,6123
1304,F,56,1:42:04,2018,6124
1305,M,52,1:42:18,2018,6138
1306,F,25,1:42:20,2018,6140
1307,F,52,1:42:20,2018,6140
1308,M,49,1:42:26,2018,6146
1309,F,43,1:42:32,2018,6152
1310,M,50,1:42:33,2018,6153
1311,M,35,1:42:34,2018,6154
1312,M,28,1:43:02,2018,6182
1313,M,57,1:43:06,2018,6186
1314,F,32,1:43:07,2018,6187
1315,M,48,1:43:22,2018,6202
1316,M,25,1:43:26,2018,6206
1317,F,37,1:43:28,2018,6208
1318,M,20,1:43:36,2018,6216
1319,M,62,1:43:37,2018,6217
1320,F,31,1:43:40,2018,6220
1321,F,29,1:43:43,2018,6223
1322,M,38,1:43:44,2018,6224
1323,F,29,1:43:44,2018,6224
1324,F,29,1:43:48,2018,6228
1325,F,41,1:43:52,2018,6232
1326,M,26,1:43:56,2018,6236
1327,F,49,1:44:01,2018,6241
1328,F,40,1:44:02,2018,6242
1329,M,55,1:44:07,2018,6247
1330,F,54,1:44:13,2018,6253
1331,F,34,1:44:17,2018,6257
1332,M,38,1:44:23,2018,6263
1333,M,60,1:44:26,2018,6266
1334,F,24,1:44:41,2018,6281
1335,F,30,1:44:52,2018,6292
1336,F,52,1:44:54,2018,6294
1337,M,28,1:45:00,2018,6300
1338,F,32,1:45:09,2018,6309
1339,F,58,1:45:17,2018,6317
1340,M,49,1:45:47,2018,6347
1341,M,57,1:45:47,2018,6347
